id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48110328,Townhouse in Boston · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,103220645,Zachariah,,Jamaica Plain,42.29562,-71.11591,Private room,38,29,4,2023-03-08,0.17,2,28,2,
48112272,Rental unit in Boston · 1 bedroom · 2 shared baths,297860058,Ferran,,Brighton,42.34151,-71.15233,Private room,86,91,0,,,240,223,0,
48120609,Home in Boston · 1 bedroom · 1 bed · 2 shared baths,37035419,Wendy,,Allston,42.35866,-71.13006,Private room,75,91,2,2023-04-30,0.11,8,112,1,
48122230,Rental unit in Boston · ★4.91 · 2 bedrooms · 2 beds · 2 baths,9410008,Jason,,Back Bay,42.3483,-71.08958,Entire home/apt,671,10,64,2023-06-05,2.30,20,138,23,STR-441417
48131435,Rental unit in Boston · ★4.81 · 3 bedrooms · 4 beds · 2 baths,66257167,Victoria,,Bay Village,42.34901,-71.0666,Entire home/apt,349,2,107,2023-06-04,3.77,3,77,44,STR-445531
48149056,Home in Boston · ★4.86 · 1 bedroom · 1 bed · 1 private bath,49565531,Maria,,Jamaica Plain,42.32098,-71.10482,Private room,148,2,80,2023-06-20,2.85,2,75,33,
48173950,Rental unit in Boston · ★4.75 · 2 bedrooms · 4 beds · 1 bath,388634902,Jason,,Hyde Park,42.26353,-71.12697,Entire home/apt,280,1,36,2023-06-04,1.31,1,67,12,STR-445809
48206409,Serviced apartment in Boston · ★4.67 · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Downtown,42.35865,-71.06245,Entire home/apt,249,9,15,2023-05-19,0.54,10,37,4,Exempt: This listing is a unit used for furnished institutional or business stays
48210616,Home in Boston · ★4.90 · 1 bedroom · 2 beds · 1 private bath,357698265,Natalie,,Brighton,42.34388,-71.15633,Private room,159,1,42,2023-06-18,1.58,8,71,17,
48210680,Condo in Boston · ★4.17 · 1 bedroom · 2 beds · 1 bath,5618949,Alan,,Dorchester,42.30019,-71.08438,Entire home/apt,69,29,6,2021-10-26,0.22,8,45,0,STR-419049
48231177,Rental unit in Boston · ★4.53 · 1 bedroom · 2 beds · 1 bath,316148588,TemplePlace,,Downtown,42.35418,-71.06267,Entire home/apt,149,2,53,2023-06-03,1.94,5,101,10,STR-524468
48243795,Home in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,357698265,Natalie,,Brighton,42.34524,-71.15449,Private room,129,1,41,2023-06-18,1.48,8,88,14,
48244238,Home in Boston · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,357698265,Natalie,,Brighton,42.34308,-71.15622,Private room,125,1,37,2023-06-10,1.37,8,71,25,
48246588,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,1770603,Lucy,,Brighton,42.3402,-71.14884,Entire home/apt,140,29,2,2023-04-30,0.08,1,321,1,
48246976,Rental unit in Boston · ★4.27 · 1 bedroom · 1 bed · 1 bath,316148588,TemplePlace,,Downtown,42.35407,-71.06119,Entire home/apt,173,2,30,2022-11-10,1.18,5,187,8,STR-524468
48248044,Rental unit in Boston · ★4.31 · 1 bedroom · 2 beds · 1 bath,316148588,TemplePlace,,Downtown,42.3562,-71.06137,Entire home/apt,173,2,70,2023-06-03,2.70,5,104,27,STR-524468
48282351,Rental unit in Boston · ★4.88 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,Back Bay,42.3509,-71.08919,Entire home/apt,350,10,73,2023-05-26,2.68,20,163,25,STR-441412
48285608,Rental unit in Boston · ★4.81 · 2 bedrooms · 3 beds · 2 baths,388391823,Elliott And Layla,,Downtown,42.35429,-71.06118,Entire home/apt,584,3,62,2023-05-22,2.26,1,141,20,STR-443491
48297633,Rental unit in Boston · ★4.98 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,North End,42.36634,-71.05613,Entire home/apt,297,10,63,2023-06-11,2.24,20,163,25,STR-441405
48298464,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,16098390,Wendy,,South End,42.34146,-71.07185,Entire home/apt,414,3,2,2023-06-18,2,1,340,2,str-523399
48300372,Home in Boston · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,90558392,Cecilia,,East Boston,42.38164,-71.02169,Private room,800,1,45,2022-10-24,1.93,2,0,16,
48300526,Home in Boston · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,90558392,Cecilia,,East Boston,42.3817,-71.02172,Private room,80,30,39,2023-06-03,1.62,2,29,13,
48329199,Condo in Boston · ★4.75 · 5 bedrooms · 7 beds · 3 baths,279124542,Angela,,Jamaica Plain,42.29296,-71.11608,Entire home/apt,548,1,146,2023-06-04,5.38,3,323,84,Exempt: This listing is a unit used for furnished institutional or business stays
48349069,Rental unit in Boston · 1 bedroom · 2 baths,814298,Thatch,,Dorchester,42.32108,-71.05458,Private room,65,29,0,,,61,1,0,
48357656,Condo in Boston · ★4.97 · 1 bedroom · 2 beds · 1 bath,25610777,Jennifer,,Charlestown,42.38099,-71.07038,Entire home/apt,224,4,63,2023-06-16,2.61,1,174,26,STR-416464
48361088,Rental unit in Boston · ★4.41 · 1 bedroom · 1 bed · 1 bath,183914990,Edmund,,Downtown,42.35408,-71.06337,Private room,119,1,256,2023-06-05,9.92,14,125,149,
48364663,Rental unit in Boston · ★4.90 · 3 bedrooms · 3 beds · 1 bath,119007535,Kenneth,,Mission Hill,42.32982,-71.09757,Entire home/apt,200,2,150,2023-06-04,5.42,2,56,65,STR-445907
48394518,Condo in Boston · ★4.57 · 1 bedroom · 2 beds · 1 bath,72298155,Rebecca,,Roxbury,42.33025,-71.09456,Entire home/apt,198,1,142,2023-06-03,5.08,2,283,59,STR-461701
48399405,Rental unit in Boston · ★4.82 · 1 bedroom · 2 beds · 1 bath,119007535,Kenneth,,Mission Hill,42.33168,-71.09796,Entire home/apt,170,2,154,2023-06-07,5.86,2,92,64,STR-445899
48403559,Rental unit in Boston · 1 bedroom · 1 bed · 1 shared bath,151308976,Emma,,Brighton,42.35465,-71.15788,Private room,883,120,0,,,1,0,0,
48423808,Serviced apartment in Boston · ★4.44 · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Beacon Hill,42.35854,-71.062851,Entire home/apt,249,9,9,2023-03-11,0.33,10,81,4,Exempt: This listing is a unit used for furnished institutional or business stays
48439840,Rental unit in Boston · ★4.58 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.358980395949175,-71.05393090509003,Entire home/apt,293,1,160,2023-06-06,5.78,50,352,64,STR-424136
48450883,Rental unit in Boston · ★4.96 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,Beacon Hill,42.35979,-71.07008,Entire home/apt,332,10,70,2023-06-15,2.55,20,196,27,STR-441401
48454886,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,Back Bay,42.3505139,-71.089844,Entire home/apt,364,32,0,,,337,31,0,
48466008,Condo in Boston · ★4.48 · 3 bedrooms · 3 beds · 1.5 baths,43217109,Javier,,South End,42.33836,-71.07613,Entire home/apt,479,2,31,2023-06-07,1.15,5,339,10,STR-468957
48488417,Rental unit in Boston · ★4.73 · Studio · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35182,-71.06333,Entire home/apt,398,29,26,2021-11-07,0.93,80,358,0,Exempt: This listing is a unit that has contracts with hospitals
48530677,Rental unit in Boston · ★4.66 · 1 bedroom · 2 beds · 1 bath,757253,Lee,,Downtown,42.35318,-71.06346,Entire home/apt,303,1,144,2023-05-23,5.27,3,309,74,Exempt: This listing is a unit used for furnished institutional or business stays
48562692,Rental unit in Boston · ★4.85 · 3 bedrooms · 4 beds · 1 bath,167556315,Karolina,,Dorchester,42.3232,-71.05995,Entire home/apt,188,3,85,2023-06-11,4.12,1,110,55,STR-446528
48585748,Rental unit in Boston · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,57402911,Georgia,,Roslindale,42.2895,-71.13044,Entire home/apt,243,3,57,2023-06-08,2.24,1,281,22,STR-445690
48597887,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.33884,-71.08177,Entire home/apt,217,32,0,,,337,356,0,
48597894,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.338838,-71.081767,Entire home/apt,168,32,0,,,337,362,0,
48597943,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.33884,-71.08177,Entire home/apt,179,32,0,,,337,354,0,
48597948,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.33884,-71.08177,Entire home/apt,258,32,1,2021-09-05,0.05,337,350,0,
48597957,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.33884,-71.08177,Entire home/apt,203,32,0,,,337,287,0,
48601192,Rental unit in Boston · ★4.74 · 2 bedrooms · 2 beds · 2 baths,275849638,Steven,,Downtown,42.35704,-71.05352,Entire home/apt,363,2,145,2023-05-26,5.34,50,303,62,STR-424131
48601455,Rental unit in Boston · ★4.59 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.35875,-71.05361,Entire home/apt,262,1,152,2023-06-05,6.00,50,345,64,STR-424138
48601985,Rental unit in Boston · ★4.59 · 2 bedrooms · 2 beds · 2 baths,275849638,Steven,,Downtown,42.35888,-71.05532,Entire home/apt,545,2,158,2023-06-06,5.75,50,304,68,STR-424137
48602602,Rental unit in Boston · ★4.56 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.35889,-71.05337,Entire home/apt,214,1,127,2023-06-19,4.87,50,334,49,STR-424133
48611199,Rental unit in Boston · ★4.93 · 1 bedroom · 2 beds · 1 bath,92721057,Ewa,,Dorchester,42.3163,-71.05873,Entire home/apt,165,1,187,2023-06-20,6.86,2,187,90,STR-445943
48641606,Rental unit in Boston · ★4.97 · 4 bedrooms · 5 beds · 2 baths,329370033,Evon,,Mattapan,42.27941,-71.09465,Entire home/apt,514,3,39,2023-05-23,1.46,1,326,12,STR-445570
48675718,Guest suite in Boston · ★4.79 · 1 bedroom · 1 bed · 1 bath,31176944,Angeline,,Roslindale,42.28224,-71.11739,Entire home/apt,94,4,47,2023-06-12,1.73,1,60,23,STR-443490
48678923,Rental unit in Boston · ★4.71 · 2 bedrooms · 2 beds · 2 baths,2006852,Jay,,Back Bay,42.35073,-71.08544,Entire home/apt,471,2,66,2023-05-28,2.49,13,0,30,STR-429495
48713521,Rental unit in Boston · ★4.66 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Fenway,42.3493129120797,-71.09268140663436,Entire home/apt,284,1,125,2023-06-01,4.63,50,335,54,STR-438669
48730619,Rental unit in Boston · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,155919128,Erico,,Dorchester,42.30826,-71.07815,Private room,66,1,159,2023-06-12,5.84,3,279,71,
48730960,Rental unit in Boston · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,155919128,Erico,,Dorchester,42.30672,-71.07826,Private room,75,1,161,2023-06-18,5.86,3,290,66,
48731143,Rental unit in Boston · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,155919128,Erico,,Dorchester,42.30816,-71.0779,Private room,73,1,138,2023-06-17,5.03,3,279,64,
48739565,Condo in Boston · ★4.84 · 2 bedrooms · 3 beds · 2 baths,10393465,Gary,,South Boston Waterfront,42.34309,-71.05313,Entire home/apt,294,2,61,2023-06-14,2.26,2,300,40,STR-445533
48748471,Rental unit in Boston · ★4.45 · 1 bedroom · 2 beds · 1 bath,7427795,Ella,,East Boston,42.37835,-71.02964,Entire home/apt,100,2,64,2023-04-10,2.33,7,0,29,STR-445655
48748798,Rental unit in Boston · ★4.80 · 2 bedrooms · 2 beds · 1 bath,7427795,Ella,,East Boston,42.37721,-71.03767,Entire home/apt,200,2,110,2023-06-06,4.01,7,5,69,STR-445655
48764211,Condo in Boston · ★4.64 · 2 bedrooms · 2 beds · 1.5 baths,43217109,Javier,,South End,42.33745,-71.07676,Entire home/apt,351,2,33,2023-05-25,1.24,5,329,22,STR-468957
48771117,Rental unit in Boston · 2 bedrooms · 1 bed · 0 shared baths,361238479,Danny,,Hyde Park,42.25365,-71.12714,Private room,240,1,0,,,1,0,0,
48788607,Home in Boston · ★4.79 · 1 bedroom · 1 bed · 0 shared baths,29684380,Totana,,East Boston,42.38274,-71.02198,Private room,80,1,299,2023-06-15,11.09,3,55,138,
48788842,Home in Boston · ★4.86 · 1 bedroom · 1 bed · 0 shared baths,29684380,Totana,,East Boston,42.38294,-71.02026,Private room,92,1,246,2023-06-15,9.07,3,65,111,
48802286,Home in Boston · ★4.98 · 3 bedrooms · 5 beds · 2.5 baths,152502955,Jack And Heather,,South Boston,42.32932,-71.05351,Entire home/apt,700,2,94,2023-06-01,4.00,1,104,44,STR-446942
48805065,Serviced apartment in Boston · ★4.75 · 3 bedrooms · 3 beds · 2 baths,365116307,Brian + Heather,,Downtown,42.35545,-71.06088,Entire home/apt,820,1,153,2023-06-17,5.92,25,294,74,STR-438657
48805748,Serviced apartment in Boston · ★4.82 · 2 bedrooms · 2 beds · 1 bath,365116307,Brian + Heather,,Downtown,42.35531,-71.06048,Entire home/apt,515,1,180,2023-06-15,6.78,25,275,83,STR-466834
48806117,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,71783,Lance,,Dorchester,42.32114,-71.05993,Private room,68,30,0,,,27,188,0,
48806121,Rental unit in Boston · 2 bedrooms · 1 bed · 1 bath,71783,Lance,,Dorchester,42.32096,-71.0604,Private room,63,30,2,2023-06-01,0.09,27,188,1,
48807191,Serviced apartment in Boston · ★4.68 · 2 bedrooms · 2 beds · 1 bath,365116307,Brian + Heather,,Downtown,42.35536,-71.06035,Entire home/apt,341,1,131,2023-06-20,4.93,25,341,56,STR-438648
48809197,Serviced apartment in Boston · ★4.73 · 2 bedrooms · 2 beds · 1 bath,365116307,Brian + Heather,,Downtown,42.35734,-71.06243,Entire home/apt,383,1,171,2023-06-19,6.38,25,333,73,STR-438645
48825405,Rental unit in Boston · ★4.70 · Studio · 1 bed · 1 bath,32918127,Luke,,Mission Hill,42.33171,-71.09605,Entire home/apt,147,2,116,2023-05-25,5.13,1,52,60,STR-445948
48869229,Rental unit in Boston · ★4.44 · 1 bedroom · 1 bed · 2 baths,393194522,Manuela,,Roxbury,42.316711,-71.090332,Private room,65,2,52,2023-06-11,1.92,5,109,21,
48883519,Serviced apartment in Boston · ★4.58 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.35131,-71.06531,Entire home/apt,246,5,120,2023-06-15,4.70,50,351,57,STR-461740
48883658,Home in Boston · ★4.54 · 4 bedrooms · 9 beds · 2 baths,333626600,Marco,,Dorchester,42.31328,-71.06485,Entire home/apt,493,2,26,2023-06-04,1.05,1,125,9,STR-445540
48905210,Home in Boston · ★4.96 · 5 bedrooms · 10 beds · 2 baths,95762630,Fatima,,Dorchester,42.3025,-71.06311,Entire home/apt,762,2,67,2023-06-09,2.47,1,125,30,STR-445614
48926365,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,195,32,1,2022-06-23,0.08,337,326,1,
48926392,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,199,32,1,2022-05-23,0.08,337,350,0,
48926432,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,185,32,0,,,337,340,0,
48940511,Rental unit in Boston · ★4.34 · 1 bedroom · 1 bed · 2 shared baths,393194522,Manuela,,Roxbury,42.31758,-71.09133,Private room,71,2,41,2023-05-29,1.52,5,153,13,
48941504,Rental unit in Boston · ★4.79 · 1 bedroom · 1 bed · 2 shared baths,393194522,Manuela,,Roxbury,42.31573,-71.09141,Private room,66,2,53,2023-05-07,1.97,5,117,22,
48942888,Rental unit in Boston · ★4.61 · 1 bedroom · 2 beds · 2 shared baths,393194522,Manuela,,Roxbury,42.31596,-71.09135,Private room,74,2,56,2023-06-11,2.16,5,122,32,
48952329,Rental unit in Boston · ★4.34 · 1 bedroom · 1 bed · 2 shared baths,393194522,Manuela,,Roxbury,42.31583,-71.08992,Private room,84,2,38,2023-06-05,1.50,5,112,19,
48954003,Rental unit in Boston · ★4.15 · 1 bedroom · 2 beds · 1 bath,205269848,Temple Place,,Downtown,42.35471,-71.06318,Entire home/apt,190,2,13,2021-08-22,0.50,18,0,0,STR-524468
48954898,Rental unit in Boston · ★4.71 · 1 bedroom · 1 bed · 1 bath,316148588,TemplePlace,,Downtown,42.35418,-71.06318,Private room,126,2,31,2023-06-03,2.40,5,82,29,STR-524468
48960170,Rental unit in Boston · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,229143484,Maria,,Dorchester,42.2795,-71.07117,Private room,120,1,38,2023-05-28,1.45,5,363,17,
48960486,Rental unit in Boston · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,229143484,Maria,,Dorchester,42.28085,-71.07316,Private room,115,1,33,2023-05-29,1.37,5,365,16,
48960619,Rental unit in Boston · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,229143484,Maria,,Dorchester,42.28096,-71.07093,Private room,85,1,29,2023-01-06,1.10,5,293,7,
48960774,Rental unit in Boston · ★4.96 · 1 bedroom · 2 beds · 1 bath,229143484,Maria,,Dorchester,42.2807,-71.07172,Entire home/apt,185,1,24,2023-05-26,1.10,5,300,12,STR-468600
48961025,Rental unit in Boston · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,229143484,Maria,,Dorchester,42.28075,-71.07109,Private room,100,1,48,2023-06-07,1.78,5,357,18,
48971352,Condo in Boston · ★4.97 · 2 bedrooms · 3 beds · 1 bath,25244802,Timothy,,Allston,42.34812,-71.13601,Entire home/apt,383,2,96,2023-06-17,3.58,2,54,38,STR-446758
48997821,Condo in Boston · ★5.0 · 3 bedrooms · 4 beds · 1 bath,147256535,Jan,,Roslindale,42.27832,-71.14076,Entire home/apt,189,31,4,2022-06-09,0.18,2,35,0,
49012571,Condo in Boston · ★4.77 · 1 bedroom · 1 bed · 1 bath,31416791,Anna,,Jamaica Plain,42.32232,-71.10396,Entire home/apt,183,3,64,2023-06-07,2.48,1,25,35,Str-447491
49024263,Rental unit in Boston · ★4.84 · 1 bedroom · 1 bed · 1 bath,162705378,Huanan,,Beacon Hill,42.35891,-71.06615,Entire home/apt,152,1,223,2023-06-07,8.99,2,175,104,STR-447285
49024833,Rental unit in Boston · ★4.80 · Studio · 1 bed · 1 bath,331225367,Stone,,Back Bay,42.34952,-71.08893,Entire home/apt,246,1,114,2023-06-05,4.33,49,93,47,Exempt: This listing is a unit that has contracts with hospitals
49041122,Condo in Boston · ★4.74 · 1 bedroom · 2 beds · 1 bath,3637081,Jason,,North End,42.36609,-71.05423,Entire home/apt,184,1,219,2023-06-04,8.43,13,353,83,Exempt: This listing is a unit used for furnished institutional or business stays
49051734,Condo in Boston · ★4.70 · 4 bedrooms · 6 beds · 2 baths,39266840,Kevin & Maria,,Dorchester,42.2986,-71.06144,Entire home/apt,414,2,66,2023-05-28,2.47,4,140,24,STR-450390
49067845,Townhouse in Boston · ★4.88 · 3 bedrooms · 4 beds · 1 bath,90419082,Camille,,Mattapan,42.27679,-71.06871,Entire home/apt,302,3,8,2022-12-28,0.55,2,346,5,STR-441360
49075129,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,4061992,B. H.,,Beacon Hill,42.35915,-71.06811,Entire home/apt,189,29,0,,,4,179,0,
49076097,Rental unit in Boston · ★4.77 · 4 bedrooms · 5 beds · 2 baths,39266840,Kevin & Maria,,Dorchester,42.29928,-71.0609,Entire home/apt,622,2,57,2023-06-18,2.17,4,130,22,STR-445557
49077632,Rental unit in Boston · ★4.82 · 1 bedroom · 1 bed · 1 bath,57277733,Taylor,,Dorchester,42.31326,-71.04995,Entire home/apt,185,2,11,2021-10-12,0.43,1,0,0,STR-447577
49099902,Condo in Boston · 2 bedrooms · 2 beds · 1 bath,21674032,John,,Dorchester,42.31642,-71.05606,Entire home/apt,80,180,2,2022-12-19,0.10,1,142,1,
49113398,Serviced apartment in Boston · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,South Boston Waterfront,42.34914016723633,-71.04683685302734,Entire home/apt,269,24,1,2023-05-31,1,41,364,1,Exempt: This listing is a unit that has contracts with hospitals
49127943,Home in Boston · ★4.71 · 6 bedrooms · 14 beds · 3 baths,319011975,David,,Dorchester,42.31515,-71.05501,Entire home/apt,942,1,42,2023-05-26,1.84,5,266,24,Exempt: This listing is a unit used for furnished institutional or business stays
49128400,Condo in Boston · ★4.82 · 4 bedrooms · 6 beds · 2 baths,279124542,Angela,,Jamaica Plain,42.30877,-71.10155,Entire home/apt,445,1,88,2023-06-04,3.51,3,351,59,Exempt: This listing is a unit used for furnished institutional or business stays
49155171,Rental unit in Boston · ★New · 1 bedroom · 2 beds · 1 bath,92903178,Ben,,Beacon Hill,42.36054,-71.06842,Entire home/apt,220,29,0,,,2,364,0,
49188782,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,273,32,0,,,337,302,0,
49188871,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,300,32,0,,,337,363,0,
49188886,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,359,32,0,,,337,123,0,
49188948,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,216,32,0,,,337,332,0,
49192216,Townhouse in Boston · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,103220645,Zachariah,,Jamaica Plain,42.29711,-71.11475,Private room,55,29,7,2023-02-03,0.29,2,18,3,
49194329,Rental unit in Boston · ★4.64 · 1 bedroom · 1 bed · 1 bath,331225367,Stone,,Beacon Hill,42.35878,-71.06551,Entire home/apt,277,1,81,2023-06-02,3.16,49,58,38,Exempt: This listing is a unit that has contracts with hospitals
49201633,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,214,32,1,2022-06-16,0.08,337,362,0,
49210916,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,150150201,Nova,,Brighton,42.3463,-71.14161,Entire home/apt,135,29,0,,,4,45,0,
49227111,Rental unit in Boston · 1 bedroom · 1 bed · 1 private bath,814298,Thatch,,Dorchester,42.32077,-71.05558,Private room,70,29,1,2023-05-01,0.57,61,19,1,
49257300,Rental unit in Boston · ★4.45 · 1 bedroom · 1 bed · 1 bath,285344759,Bv,,Bay Village,42.34957,-71.06841,Private room,106,3,31,2023-06-02,1.20,31,99,21,
49258187,Rental unit in Boston · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,285344759,Bv,,Bay Village,42.34935,-71.06978,Shared room,140,1,25,2023-06-05,1.93,31,79,23,STR-415225
49258627,Rental unit in Boston · ★3.25 · 1 bedroom · 1 bed · 1 bath,285344759,Bv,,South End,42.34775,-71.06934,Private room,156,3,4,2022-03-06,0.20,31,34,0,
49306861,Serviced apartment in Boston · ★5.0 · 2 bedrooms · 2 beds · 1 bath,20857768,Compass,,North End,42.36718,-71.0517,Entire home/apt,175,9,7,2023-01-29,0.35,10,0,3,STR-441233
49362534,Home in Boston · ★4.93 · 1 bedroom · 1 bed · 2 shared baths,357698265,Natalie,,Brighton,42.34313,-71.15594,Private room,95,3,41,2023-06-08,1.63,8,80,18,
49364349,Home in Boston · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,357698265,Natalie,,Brighton,42.34488,-71.15442,Private room,112,4,43,2023-06-15,1.69,8,79,28,
49364638,Rental unit in Boston · ★4.80 · 1 bedroom · 2 beds · 1 bath,331225367,Stone,,Fenway,42.34246,-71.10145,Entire home/apt,318,2,125,2023-06-02,4.78,49,65,64,Exempt: This listing is a unit that has contracts with hospitals
49380252,Condo in Boston · 1 bedroom · 1 bed · 1 bath,5208833,Lisa,,Dorchester,42.32678,-71.05975,Entire home/apt,125,7,0,,,1,0,0,STR-450291
49424441,Rental unit in Boston · ★4.67 · Studio · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35283,-71.06377,Entire home/apt,418,29,36,2022-07-31,1.38,80,314,1,Exempt: This listing is a unit that has contracts with hospitals
49425157,Home in Boston · ★4.60 · 3 bedrooms · 3 beds · 1.5 baths,305003055,Liz,,East Boston,42.3792,-71.03856,Entire home/apt,175,3,35,2022-09-01,1.47,1,0,6,STR-448058
49458996,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,22541573,Ken,,Fenway,42.34516,-71.09652,Entire home/apt,245,32,1,2023-04-21,0.48,31,312,1,
49459007,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,22541573,Ken,,Fenway,42.34486,-71.09622,Entire home/apt,245,32,0,,,31,312,0,
49463334,Home in Boston · ★4.60 · 2 bedrooms · 2 beds · 1 bath,105620455,SleepAfloat,,North End,42.362797,-71.049721,Entire home/apt,308,2,20,2023-05-28,0.78,9,114,5,STR-446888
49475364,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,43384196,Taylor,,Downtown,42.36315,-71.05783,Entire home/apt,800,2,0,,,2,89,0,Exempt: This listing is a unit that has contracts with hospitals
49484066,Home in Boston · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,3765817,Frank,,Brighton,42.35308,-71.16926,Private room,128,1,129,2023-06-17,4.96,1,346,60,
49499728,Home in Boston · ★4.43 · 3 bedrooms · 5 beds · 2 baths,105620455,SleepAfloat,,North End,42.3633948,-71.0506144,Entire home/apt,427,2,14,2023-05-16,0.54,9,64,8,STR-446888
49499760,Home in Boston · ★4.78 · 1 bedroom · 2 shared baths,357698265,Natalie,,Brighton,42.34368,-71.1546,Private room,108,5,18,2023-05-05,0.78,8,142,12,
49502344,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,150150201,Nova,,Brighton,42.34846,-71.14121,Entire home/apt,139,30,2,2022-05-15,0.09,4,88,0,
49503617,Home in Boston · ★4.25 · 2 bedrooms · 3 beds · 1 bath,105620455,SleepAfloat,,North End,42.36421414820638,-71.0498489455791,Entire home/apt,340,2,4,2023-06-08,3.08,9,78,4,STR-446888
49512414,Serviced apartment in Boston · ★4.81 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.34979,-71.06544,Entire home/apt,215,1,74,2023-06-20,2.90,50,353,45,STR-461739
49516205,Serviced apartment in Boston · ★4.73 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Downtown,42.35097,-71.06539,Entire home/apt,211,5,116,2023-05-29,4.94,50,0,47,STR-461742
49516485,Home in Boston · ★4.11 · 2 bedrooms · 2 beds · 2 baths,105620455,SleepAfloat,,North End,42.3633948,-71.0506144,Entire home/apt,258,2,35,2023-04-26,1.44,9,117,18,STR-446888
49517949,Houseboat in Boston · 3 bedrooms · 5 beds · 2 baths,105620455,SleepAfloat,,North End,42.36338,-71.04984,Entire home/apt,391,2,2,2022-05-01,0.08,9,73,0,STR-446888
49541030,Rental unit in Boston · ★4.71 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Bay Village,42.34997,-71.0672,Entire home/apt,192,1,106,2023-05-25,4.26,50,347,44,STR-461743
