id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48497819,Rental unit in Columbus · ★4.80 · Studio · 2 beds · 1 bath,65045986,Jonniqua,,Downtown,39.95826,-82.99914,Entire home/apt,108,1,84,2023-06-11,3.02,9,351,34,2022-8672
48500322,Home in Columbus · 1 bedroom · 1 bed · 1 bath,177205580,Adrian,,Near North/University,39.98132,-83.00839,Entire home/apt,168,2,2,2023-05-28,0.08,11,138,1,2021-3131
48526356,Condo in Columbus · ★4.89 · 1 bedroom · 2 beds · 1 bath,403687886,Shan,,Near North/University,39.97424,-83.00385,Entire home/apt,146,1,71,2023-06-07,9.42,5,148,71,2022-3341
48545679,Townhouse in Columbus · ★4.74 · 2 bedrooms · 3 beds · 1 bath,128528740,Joe & Ketevan,,Near East,39.95823,-82.95667,Entire home/apt,100,2,53,2023-06-18,2.06,6,291,16,2022-1550
48571563,Condo in Columbus · ★4.64 · 3 bedrooms · 3 beds · 1.5 baths,391876166,Blue Dolphin Estates,,Near East,39.97259,-82.98009,Entire home/apt,145,1,59,2022-10-16,2.40,1,268,13,2021-1073
48678018,Home in Columbus · ★4.68 · 4 bedrooms · 5 beds · 2.5 baths,392702716,Bianca,,Near South,39.95136,-82.97394,Entire home/apt,450,2,47,2022-11-26,1.72,2,167,11,2019-1936
48695470,Serviced apartment in Columbus · 1 bedroom · 2 beds · 1 bath,367697136,Mint House,,Downtown,39.95694,-82.999924,Entire home/apt,166,1,2,2022-10-30,0.13,5,25,1,2021-1812
48695476,Serviced apartment in Columbus · ★4.72 · Studio · 1 bed · 1 bath,367697136,Mint House,,Downtown,39.95621,-83.00059,Entire home/apt,147,1,46,2023-06-12,1.73,5,32,10,2021-1806
48695483,Serviced apartment in Columbus · ★4.76 · 1 bedroom · 2 beds · 1 bath,367697136,Mint House,,Downtown,39.95694,-82.999924,Entire home/apt,159,1,34,2023-03-12,1.28,5,32,13,2021-1809
48695513,Serviced apartment in Columbus · ★4.83 · 1 bedroom · 2 beds · 1 bath,367697136,Mint House,,Downtown,39.95694,-82.999924,Entire home/apt,177,1,35,2023-06-18,1.31,5,32,14,2021-1803
48695520,Serviced apartment in Columbus · ★4.74 · 2 bedrooms · 3 beds · 1 bath,367697136,Mint House,,Downtown,39.95694,-82.999924,Entire home/apt,222,1,23,2023-03-05,0.92,5,21,14,2021-1814
48732788,Home in Columbus · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,28451716,Joe,,Near North/University,39.98699,-83.00223,Entire home/apt,125,1,123,2023-06-18,4.87,1,73,37,2021-2052
48736386,Rental unit in Columbus · ★4.75 · 2 bedrooms · 3 beds · 1 bath,158439641,GH Hospitality,,Near North/University,39.98139,-83.00411,Entire home/apt,214,2,84,2023-06-01,3.04,97,357,33,2021-2221
48736769,Rental unit in Columbus · ★4.78 · 2 bedrooms · 3 beds · 1 bath,158439641,GH Hospitality,,Near North/University,39.97981,-83.00334,Entire home/apt,211,2,74,2023-05-22,2.68,97,362,28,2021-2223
48737232,Home in Columbus · ★4.89 · 3 bedrooms · 3 beds · 1 bath,90062227,Sam,,Near South,39.93891,-82.97684,Entire home/apt,188,2,131,2023-06-18,4.75,9,353,47,2023-2009
48772335,Home in Columbus · ★4.68 · 6 bedrooms · 8 beds · 5 baths,6394238,Nikhil,,Near East,39.96954,-82.97144,Entire home/apt,225,4,40,2023-04-23,1.59,3,129,14,2021-1079
48787562,Home in Columbus · ★4.94 · 3 bedrooms · 4 beds · 1 bath,33532725,Brandon,,Near South,39.95269,-82.97156,Entire home/apt,119,1,218,2023-06-18,8.00,2,49,84,2022-2371
48808108,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 private bath,23985955,Raimon,,Near East,39.95377,-82.9607,Private room,62,1,11,2023-05-28,0.95,1,273,11,
48825529,Rental unit in Westerville · ★5.0 · 1 bedroom · 2 beds · 1 bath,27280979,Jesse,,Rocky Fork-Blacklick,40.09848,-82.84913,Entire home/apt,144,30,3,2023-03-03,0.13,23,1,1,
48830842,Rental unit in Columbus · ★4.80 · 2 bedrooms · 3 beds · 2 baths,177205580,Adrian,,Near South,39.9358,-82.9978,Entire home/apt,140,30,5,2023-06-04,0.21,11,93,1,2021-3132
48848058,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,177205580,Adrian,,Near East,39.95945,-82.96533,Entire home/apt,170,3,1,2023-05-28,1,11,220,1,2023-2068
48861563,Condo in Columbus · ★4.87 · 1 bedroom · 1 bed · 1 bath,351259250,Jennifer,,Near North/University,39.98312,-83.00304,Entire home/apt,128,1,135,2023-06-18,5.16,3,359,51,2023-0124
48898931,Townhouse in Columbus · ★4.96 · 2 bedrooms · 2 beds · 1 bath,394409501,Yeshashwork,,Near East,39.963,-82.98,Entire home/apt,105,2,50,2023-06-18,2.13,1,151,20,2021-2165
48930588,Home in Columbus · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,207574987,Ruben,,Eastmoor/Walnut Ridge,39.97572,-82.91808,Private room,50,1,8,2023-05-05,0.95,1,360,8,
48938499,Cottage in Columbus · ★4.75 · 2 bedrooms · 2 beds · 1 bath,37618289,Carrie,,Far Northwest,40.091297,-83.054367,Entire home/apt,99,30,4,2023-02-05,0.19,2,302,3,
48987765,Rental unit in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,54769683,Annie,,Near South,39.94669,-82.97738,Entire home/apt,55,1,6,2022-01-29,0.31,17,0,0,2021-2944
48988340,Rental unit in Columbus · ★4.86 · 1 bedroom · 1 bed · 1 bath,54769683,Annie,,Near South,39.94674,-82.97639,Entire home/apt,55,1,7,2022-02-13,0.26,17,0,0,2021-2945
49041299,Loft in Columbus · ★4.85 · 1 bedroom · 1 bed · 1 bath,160931077,Joy,,Downtown,39.97363,-83.0038,Entire home/apt,263,1,140,2023-06-25,5.65,3,348,53,2021-2141
49043705,Condo in Columbus · ★4.87 · 1 bedroom · 1 bed · 1 bath,395533842,Nick,,Near North/University,39.97524,-83.0024,Entire home/apt,173,2,68,2023-03-01,2.57,1,130,16,2021-1945
49070114,Home in Columbus · ★4.89 · 4 bedrooms · 4 beds · 1 bath,90062227,Sam,,Near South,39.939,-82.98005,Entire home/apt,157,2,75,2023-04-30,2.79,9,353,29,2023-2007
49120625,Rental unit in Columbus · ★4.92 · 2 bedrooms · 2 beds · 1 bath,57194369,Carson,,Near North/University,39.97996,-83.01211,Entire home/apt,182,2,49,2022-05-11,1.90,2,0,0,2021-2733
49125791,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,50481146,Gina,,Near East,39.95465,-82.97441,Entire home/apt,88,1,2,2022-08-07,0.14,2,365,1,
49135716,Home in Columbus · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,88377763,Kevin,,Near South,39.94944,-82.99609,Entire home/apt,212,1,106,2023-06-11,4.54,1,116,54,2021-2215
49139555,Condo in Columbus · ★4.98 · 2 bedrooms · 2 beds · 1 bath,120361832,James,,Near North/University,39.98137,-83.01125,Entire home/apt,135,3,43,2023-05-29,1.63,1,235,16,2023-2676
49144569,Townhouse in Columbus · ★4.93 · 2 bedrooms · 2 beds · 1 bath,256068103,Jade,,Near East,39.957062,-82.973869,Entire home/apt,80,30,15,2023-03-05,0.61,1,144,9,2021-3618
49172140,Home in Pickerington · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,396629398,Robert,,Eastland/Brice,39.92632,-82.79552,Private room,44,1,90,2022-06-12,3.60,2,41,0,
49293621,Guest suite in Columbus · ★4.92 · 1 bedroom · 3 beds · 1 bath,361185380,Stephany,,Near East,39.96326,-82.9714,Entire home/apt,108,2,13,2023-06-04,1.29,2,360,13,2022-2488
49337586,Home in Columbus · ★4.56 · 3 bedrooms · 3 beds · 1 bath,1502816,Mark,,South Linden,39.98928,-82.98144,Entire home/apt,93,1,139,2023-06-07,5.34,4,136,42,2021-2006
49385011,Home in Columbus · ★4.60 · 3 bedrooms · 3 beds · 1 bath,72894237,Regina,,South Linden,39.98492,-82.94498,Entire home/apt,80,1,117,2023-06-18,4.74,1,136,38,2021-1895
49396878,Townhouse in Columbus · ★4.85 · 2 bedrooms · 3 beds · 1 bath,128528740,Joe & Ketevan,,Near East,39.95854,-82.9569,Entire home/apt,107,2,48,2023-06-16,1.87,6,336,22,2022-1551
49400635,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,382327250,Nicholas,,Near South,39.92324,-82.99477,Entire home/apt,83,30,0,,,1,0,0,
49441572,Home in Columbus · 3 bedrooms · 3 beds · 1 bath,398764508,Rayna,,North Linden,40.02775,-82.96708,Entire home/apt,75,30,2,2021-08-31,0.09,4,292,0,
49463767,Home in Columbus · ★4.83 · 3 bedrooms · 4 beds · 1 bath,201428246,Alexander,,Near East,39.95846,-82.94997,Entire home/apt,134,2,64,2023-06-19,3.22,1,335,34,2021-2628
49466255,Rental unit in Columbus · ★4.77 · Studio · 1 bath,134168758,Lainie,,Near South,39.9415283203125,-82.99696350097656,Entire home/apt,125,2,74,2023-06-07,2.82,4,349,23,2019-1279
49507121,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,West Olentangy,39.98421,-83.02774,Entire home/apt,92,30,0,,,35,294,0,
49529250,Rental unit in Columbus · ★4.43 · Studio · 1 bed · 1 bath,54100341,Fin,,Near North/University,40.01253,-83.00161,Entire home/apt,25,60,7,2023-01-15,0.33,10,145,3,
49539548,Home in Columbus · ★4.92 · 2 bedrooms · 2 beds · 2 baths,399627882,Tony,,Near South,39.94365,-82.99412,Entire home/apt,166,2,99,2023-06-18,3.92,1,321,45,2021-1792
49588453,Rental unit in Columbus · ★4.31 · 1 bedroom · 1 bed · 1 bath,235497311,Marc (TailwindSTR),,Near North/University,40.01548,-83.01173,Entire home/apt,89,1,131,2023-05-29,5.19,40,46,65,2022-1022
49617678,Rental unit in Columbus · ★4.89 · 2 bedrooms · 2 beds · 1 bath,27108786,Jannette,,Near East,39.95601,-82.9643,Entire home/apt,219,2,19,2022-11-27,0.87,2,90,7,2021-2569
49638097,Home in Columbus · ★4.93 · 5 bedrooms · 6 beds · 2 baths,40026410,Jamie,,Near East,39.96045,-82.96438,Entire home/apt,187,2,57,2023-06-04,2.28,4,322,24,2022-1481
49710487,Rental unit in Columbus · ★4.85 · 1 bedroom · 2 beds · 1 bath,224493353,Dom,,Near North/University,39.97555,-83.01455,Entire home/apt,95,2,46,2023-05-29,1.83,20,311,19,2023-3476
49715943,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,West Scioto,39.99387,-83.08028,Entire home/apt,107,30,0,,,35,12,0,
49726711,Rental unit in Columbus · ★4.79 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.981979,-83.004311,Entire home/apt,74,1,133,2023-06-23,5.17,38,223,73,2023-2221
49774371,Rental unit in Columbus · ★4.80 · 3 bedrooms · 6 beds · 2 baths,177205580,Adrian,,Near South,39.93429,-82.99812,Entire home/apt,191,2,10,2023-05-07,0.44,11,177,4,2023-2060
49787527,Home in Columbus · ★4.78 · 2 bedrooms · 3 beds · 2 baths,395243198,Jessica,,Near South,39.94157,-82.98519,Entire home/apt,105,1,152,2023-06-08,5.95,3,64,68,2021-1161
49823270,Home in Columbus · ★4.87 · 3 bedrooms · 5 beds · 3 baths,290555110,Omolara,,Near East,39.95753,-82.95751,Entire home/apt,152,2,53,2023-03-05,2.12,1,0,18,2021-2072
49824432,Home in Columbus · 1 bedroom · 2 beds · 2 shared baths,54100341,Fin,,Near North/University,40.01336,-83.00103,Private room,23,30,2,2022-12-15,0.15,10,154,1,
49836254,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,5792124,Iko,,Near East,39.96908,-82.982,Entire home/apt,164,2,24,2023-06-25,0.94,1,27,2,2021-2058
49840877,Condo in Columbus · ★5.0 · 2 bedrooms · 3 beds · 1 bath,148388270,Tami,,Northwest,40.07162,-83.0779,Entire home/apt,83,30,6,2022-09-28,0.25,1,167,2,
49986754,Townhouse in Columbus · ★4.75 · 2 bedrooms · 4 beds · 1.5 baths,15639331,Amir,,Near South,39.92301,-82.98466,Entire home/apt,176,2,8,2023-05-29,0.38,1,363,3,2021-2698
50020679,Home in Columbus · ★4.98 · 2 bedrooms · 2 beds · 1 bath,70322580,Brian,,Near North/University,39.98242,-82.99815,Entire home/apt,108,2,85,2023-06-21,3.78,1,155,39,2019-1569
50034352,Home in Columbus · 5 bedrooms · 5 beds · 2.5 baths,386225551,Lenora,,Eastmoor/Walnut Ridge,39.95069,-82.85126,Entire home/apt,260,30,0,,,2,350,0,
50052711,Townhouse in Columbus · 3 bedrooms · 4 beds · 2.5 baths,177205580,Adrian,,Near East,39.96776,-82.9714,Entire home/apt,225,3,2,2022-03-06,0.08,11,55,0,2023-2063
50177657,Rental unit in Columbus · ★4.78 · 2 bedrooms · 2 beds · 2 baths,356935374,Adam And Jaime,,Near North/University,39.97799,-83.00921,Entire home/apt,106,2,45,2023-06-18,1.80,1,180,20,2022-1221
50187639,Rental unit in Columbus · ★4.91 · 1 bedroom · 2 beds · 1 bath,224493353,Dom,,Franklinton,39.95517,-83.01005,Entire home/apt,100,2,65,2023-05-22,2.60,20,351,26,2023-2376
50211816,Rental unit in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,Near North/University,39.9842,-83.01263,Entire home/apt,107,1,155,2023-06-11,6.32,22,170,62,2022-2604
50277597,Home in Columbus · ★4.87 · 2 bedrooms · 3 beds · 2.5 baths,405955179,Brad,,Near North/University,39.98575,-83.00464,Entire home/apt,137,1,15,2023-06-23,3.54,1,301,15,2022-2349
50283266,Home in Columbus · ★4.75 · 2 bedrooms · 2 beds · 2 baths,16284736,Jordan,,Near South,39.9405,-82.98582,Entire home/apt,138,1,108,2023-06-10,4.35,1,57,46,2019-1234
50289398,Home in Columbus · ★4.98 · 3 bedrooms · 7 beds · 2.5 baths,138377484,Parker,,Near South,39.94935,-82.99664,Entire home/apt,337,2,51,2023-06-04,2.35,2,59,27,2021-1965
50305534,Condo in Columbus · ★4.93 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,Near North/University,39.98652,-83.01063,Entire home/apt,122,1,102,2023-06-16,4.15,22,39,44,2022-2602
50331739,Rental unit in Columbus · ★4.71 · 1 bedroom · 2 beds · 1 bath,325932974,Marc And Darius,,Near South,39.95235,-82.9888,Entire home/apt,175,30,121,2023-04-29,4.97,21,90,46,2019-2094
50345056,Rental unit in Columbus · ★4.57 · 2 bedrooms · 2 beds · 1 bath,325932974,Marc And Darius,,Near South,39.9509,-82.98801,Entire home/apt,185,30,87,2023-06-04,3.58,21,64,29,2019-2094
50350453,Condo in Columbus · ★4.98 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,Near North/University,39.98473,-83.01213,Entire home/apt,128,1,129,2023-06-18,5.26,22,177,58,2022-2603
50351200,Condo in Columbus · ★4.94 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,Near North/University,39.98579,-83.01083,Entire home/apt,112,1,95,2023-06-18,3.87,22,177,22,2022-2601
50362666,Condo in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,154094117,Eric,,Franklinton,39.95477,-83.01706,Entire home/apt,118,30,18,2023-05-28,0.79,2,57,3,2021-2127
50398506,Home in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 private bath,382987731,Alex,,Near East,39.96272,-82.98117,Private room,73,1,110,2023-06-11,5.16,2,71,46,
50411749,Guest suite in Columbus · ★4.83 · 3 bedrooms · 3 beds · 2 baths,164166624,Michael,,Far Northwest,40.11415,-83.04131,Entire home/apt,131,1,41,2023-06-18,1.72,1,296,19,2023-2758
50454199,Home in Pickerington · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,396629398,Robert,,Eastland/Brice,39.92545,-82.79599,Private room,44,1,42,2022-06-19,1.75,2,42,0,
50491543,Rental unit in Columbus · ★New · 1 bedroom · 1 bed · 1 bath,85176677,Anthony,,Near North/University,39.97920266095001,-83.01851331094134,Entire home/apt,80,30,0,,,1,365,0,
50541626,Home in Columbus · ★4.95 · 2 bedrooms · 3 beds · 1 bath,67386632,Angelica,,Far Northwest,40.1091,-83.06386,Entire home/apt,199,1,20,2023-06-23,1.97,1,304,20,2022-2622
50547148,Home in Columbus · 2 bedrooms · 3 beds · 2 baths,72680377,Tiffany,,Near South,39.93631,-82.97721,Entire home/apt,99,30,0,,,1,329,0,
50656406,Home in Columbus · ★4.77 · 5 bedrooms · 7 beds · 2.5 baths,258817989,Nate,,Near South,39.942,-82.98945,Entire home/apt,386,1,73,2023-06-05,3.25,1,305,37,2021-2367
50726747,Condo in Columbus · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,395243198,Jessica,,Near South,39.94274,-82.98838,Entire home/apt,128,1,124,2023-06-08,5.34,3,65,58,2021-1161
50751062,Loft in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,409771952,Kathy,,Near East,39.96244,-82.97711,Entire home/apt,92,1,96,2023-06-18,4.14,1,156,38,2021-2311
50862131,Home in Westerville · ★New · 3 bedrooms · 3 beds · 2 baths,34406687,DeWayne,,Rocky Fork-Blacklick,40.08369,-82.86855,Entire home/apt,225,1,2,2023-06-11,2,1,25,2,2023-3505
50895902,Home in Columbus · ★4.36 · 2 bedrooms · 2 beds · 1 bath,217319476,Karen,,Near East,39.96867,-82.9662,Entire home/apt,85,1,33,2023-05-29,1.39,4,56,12,2019-2519
50897093,Home in Columbus · ★4.94 · 2 bedrooms · 3 beds · 2 baths,52174539,Kate & Nat,,Clintonville,40.03762,-83.00801,Entire home/apt,148,2,96,2023-06-09,4.37,29,155,45,2022-2699
50914424,Home in Columbus · ★4.68 · 4 bedrooms · 5 beds · 1 bath,409922961,Amalie,,Near South,39.93037,-82.9859,Entire home/apt,249,1,22,2023-05-28,1.54,1,159,17,2022-1450
50916379,Home in Columbus · ★4.77 · 4 bedrooms · 4 beds · 2.5 baths,158439641,GH Hospitality,,Near North/University,39.98104,-82.99818,Entire home/apt,327,2,66,2023-05-21,2.77,97,345,26,2021-2253
50916385,Home in Columbus · ★4.63 · 1 bedroom · 1.5 baths,193928568,Sarah,,Near North/University,40.01359,-83.01026,Private room,52,1,27,2023-06-11,2.58,1,16,27,
50943505,Townhouse in Powell · ★4.70 · 2 bedrooms · 5 beds · 2.5 baths,199236044,Julie,,Far Northwest,40.13329,-83.07275,Entire home/apt,201,1,83,2023-06-25,3.77,1,0,36,Exempt
51011730,Home in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,278235483,Joshua,,Near South,39.9319,-82.98597,Private room,40,30,137,2023-01-23,6.77,1,161,59,
51041418,Loft in Columbus · ★4.78 · 1 bedroom · 2 beds · 1 shared bath,387439145,Raven,,Near South,39.95134,-82.96006,Private room,49,1,120,2023-06-18,5.79,1,327,60,2021-3098
51043079,Home in Columbus · ★4.92 · 2 bedrooms · 4 beds · 1 bath,52174539,Kate & Nat,,Near North/University,39.98159,-83.01281,Entire home/apt,129,2,77,2023-06-08,3.73,29,180,41,2021-2333
51047429,Home in Columbus · ★4.80 · 2 bedrooms · 2 beds · 1 bath,115836608,Erich,,North Linden,40.02218,-82.98242,Entire home/apt,130,30,60,2023-01-10,2.54,25,311,16,2020-1966
51145588,Guesthouse in Columbus · ★4.91 · 2 bedrooms · 3 beds · 2 baths,52174539,Kate & Nat,,Near North/University,39.97805,-83.00894,Entire home/apt,173,2,87,2023-06-04,3.96,29,170,48,2022-1256
51151785,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,304081662,Maria,,Northwest,40.05705,-83.04179,Private room,25,30,4,2023-01-01,0.29,2,202,2,
51193772,Home in Columbus · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,48511914,Santoria,,Near East,39.974,-82.96519,Private room,39,14,10,2023-06-03,0.53,8,118,7,
51211221,Guest suite in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,90262482,Judy,,Franklinton,39.96072,-83.04084,Entire home/apt,58,30,6,2023-01-08,0.33,1,209,4,
51227731,Home in Columbus · 3 bedrooms · 5 beds · 1 bath,245356391,Larry,,Near South,39.9468,-82.94906,Entire home/apt,443,30,1,2021-09-03,0.05,3,0,0,2019-2479
51230670,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,133736445,Gail,,South Linden,40.00958,-82.97294,Entire home/apt,85,30,2,2022-12-18,0.10,3,179,1,
51284623,Home in Columbus · ★4.98 · 4 bedrooms · 5 beds · 1 bath,137419825,Susanne,,Clintonville,40.05656,-83.01258,Entire home/apt,234,2,82,2023-06-25,3.62,2,334,37,2021-2429
51288697,Home in Columbus · ★4.33 · 3 bedrooms · 3 beds · 2 baths,4911015,Natalia,,Clintonville,40.02896,-83.02091,Entire home/apt,85,30,3,2023-01-15,0.21,4,292,2,
51291033,Townhouse in Columbus · ★4.66 · 2 bedrooms · 2 beds · 1 bath,217319476,Karen,,Near East,39.96982,-82.96694,Entire home/apt,91,1,35,2023-06-12,1.55,4,19,20,2019-2518
51310391,Condo in Columbus · ★4.85 · 1 bedroom · 1 bed · 1 bath,351259250,Jennifer,,Near North/University,39.97808074951172,-83.00394439697266,Entire home/apt,118,1,103,2023-06-25,4.44,3,344,50,2023-0125
51367366,Loft in Columbus · ★4.89 · 1 bedroom · 3 beds · 1 bath,109117484,Sergio,,Near North/University,39.98762,-83.00562,Entire home/apt,162,1,263,2023-06-25,11.45,15,95,143,2022-2491
51375534,Rental unit in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,7488244,The Rose Group,,Near East,39.96278,-82.96475,Entire home/apt,94,2,36,2022-03-10,1.73,2,0,0,2021-1284
51385683,Home in Columbus · ★4.97 · 2 bedrooms · 2 beds · 1 bath,21149933,Amie,,Clintonville,40.02194,-83.00675,Entire home/apt,181,1,102,2023-06-11,4.45,1,330,37,2022-2242
51386366,Place to stay in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,288243645,Lisa,,Northwest,40.07715,-83.09776,Private room,17,30,5,2023-06-01,0.24,3,285,4,
51386803,Rental unit in Columbus · ★4.63 · 1 bedroom · 2 beds · 1 bath,235497311,Marc (TailwindSTR),,Near South,39.95245,-82.98867,Entire home/apt,175,30,172,2023-06-18,7.52,40,89,72,2019-2094
51389799,Rental unit in Columbus · ★4.86 · 1 bedroom · 2 beds · 1 bath,98326773,Aba,,Near South,39.94645,-82.97775,Entire home/apt,50,2,29,2023-05-01,1.57,2,0,20,2021-3389
51428803,Home in Columbus · ★4.67 · 1 bedroom · 1 bed · 1 bath,396957039,Kiyomi,,Near East,39.9613,-82.97181,Entire home/apt,142,1,9,2023-01-28,0.53,1,174,1,2021-3064
51439233,Tiny home in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 private bath,243881747,Su,,Clintonville,40.06169,-83.01475,Private room,114,2,50,2023-05-29,2.28,4,0,24,
51453467,Home in Columbus · ★4.59 · 3 bedrooms · 6 beds · 1 bath,309313527,Larry,,Near South,39.94875,-82.9509,Entire home/apt,163,30,29,2023-04-15,1.32,1,170,11,2019-2479
51459786,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,Rocky Fork-Blacklick,40.05631,-82.84956,Entire home/apt,74,30,0,,,35,0,0,
51537244,Home in Columbus · ★4.93 · 4 bedrooms · 5 beds · 3.5 baths,49270092,Ebony,,Near South,39.92829,-82.99151,Entire home/apt,276,2,69,2023-06-11,3.17,2,48,32,2022-3171
51576913,Rental unit in Columbus · ★4.50 · 3 bedrooms · 3 beds · 1 bath,111908867,Chris,,Near North/University,40.01248,-82.99775,Entire home/apt,148,1,54,2023-06-25,2.88,4,340,29,2021-3473
51577004,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,48511914,Santoria,,Near East,39.97552,-82.96549,Private room,36,14,7,2023-04-23,0.40,8,151,5,
51578043,Home in Columbus · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,48511914,Santoria,,Near East,39.97505,-82.96733,Private room,39,14,5,2023-03-09,0.22,8,146,3,
51593327,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Rocky Fork-Blacklick,40.05691,-82.84785,Entire home/apt,94,30,0,,,35,0,0,
51600134,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,27280979,Jesse,,Rocky Fork-Blacklick,40.06417,-82.84413,Entire home/apt,159,30,2,2022-07-08,0.13,23,238,1,
51679942,Home in Columbus · 3 bedrooms · 3 beds · 1 bath,4911015,Natalia,,North Linden,40.02063,-82.99257,Entire home/apt,69,30,1,2023-04-05,0.36,4,175,1,
51682618,Home in Columbus · ★4.97 · 5 bedrooms · 5 beds · 4.5 baths,105433925,Fitumi,,Near East,39.96223,-82.96495,Entire home/apt,475,30,39,2023-05-08,1.78,11,361,16,2021-2619
51708541,Rental unit in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,187629127,Prestige Rentals,,Near East,39.96369,-82.98189,Entire home/apt,75,2,18,2023-01-02,2.45,3,17,18,2022-1234
51713907,Home in Columbus · ★4.05 · 5 bedrooms · 8 beds · 3.5 baths,418953210,Martin,,Far East,39.98614,-82.84116,Entire home/apt,150,30,20,2023-01-08,1.40,1,261,16,2022-1644
51717344,Home in Columbus · ★4.88 · 2 bedrooms · 3 beds · 1 private bath,62490591,Wesley,,North Linden,40.02004,-82.98549,Private room,79,1,51,2023-06-24,2.42,1,133,33,
51730930,Rental unit in Columbus · ★4.71 · 1 bedroom · 1 bed · 1 bath,300835823,The Urban,,Near North/University,40.00646,-83.0161,Entire home/apt,134,1,266,2023-06-25,11.84,2,361,159,Exempt
51744934,Rental unit in Columbus · ★4.50 · 1 bedroom · 1 bed · 1 bath,300835823,The Urban,,Near North/University,40.008,-83.01439,Entire home/apt,134,1,24,2023-06-11,1.07,2,354,11,Exempt
51748077,Home in Columbus · ★4.47 · 2 bedrooms · 2 beds · 1 bath,104699874,Ryan,,Northland,40.08395,-82.99302,Entire home/apt,95,1,83,2023-06-17,3.76,5,180,42,2021-2614
51757942,Condo in Columbus · ★4.53 · 2 bedrooms · 2 beds · 1 bath,82341129,Justin,,Near South,39.95129,-82.98713,Entire home/apt,125,2,17,2023-05-28,0.78,1,90,5,2019-1045
51773589,Rental unit in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,Near North/University,39.98406,-83.006,Entire home/apt,113,1,56,2023-06-21,2.58,22,171,27,2021-2550
51782114,Rental unit in Westerville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,419484174,Don&Daisy,,Far North,40.1358,-82.97129,Entire home/apt,101,2,14,2022-02-15,0.67,1,145,0,2072-9319
51787633,Townhouse in Columbus · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,419529289,Loren,,Rocky Fork-Blacklick,40.0593,-82.85025,Entire home/apt,159,3,35,2023-01-15,2.62,1,0,29,2022-1390
51802160,Townhouse in Columbus · ★4.61 · 3 bedrooms · 4 beds · 1 bath,63784636,Chris,,Near South,39.93815,-82.96963,Entire home/apt,102,1,95,2023-06-25,4.27,5,179,37,2022-3330
51803616,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 3.5 shared baths,197936864,Mike And Allen,,Near East,39.96395,-82.95457,Private room,196,1,32,2023-05-28,1.45,3,350,12,
51820373,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,297899272,Randy,,Near North/University,39.98449,-83.01412,Private room,93,28,20,2023-06-04,1.40,3,135,17,
